"id","breeding_period","sex","date","nobs","n_flight","year","rainfall","mean_temperature","wind","n_year_on_site","laying","hatching","breeding_success","prop_time_flight"
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-05-23",50,8,2020,1.48,17.428,2.376,13,1,1,1,0.16
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-05-24",35,9,2020,0,17.536,5.476,13,1,1,1,0.257
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-05-25",49,11,2020,0,19.948,4.188,13,1,1,1,0.224
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-05-26",49,6,2020,0,21.052,4.328,13,1,1,1,0.122
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-05-27",47,13,2020,0,20.096,2.088,13,1,1,1,0.277
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-05-28",49,14,2020,0.004,20.552,2.26,13,1,1,1,0.286
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-05-29",45,15,2020,0.092,19.876,2.696,13,1,1,1,0.333
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-05-30",50,8,2020,0,17.964,1.528,13,1,1,1,0.16
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-05-31",43,7,2020,0,18.392,1.368,13,1,1,1,0.163
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-06-01",53,12,2020,0.1,19.064,1.324,13,1,1,1,0.226
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-06-02",52,23,2020,0,20.824,1.088,13,1,1,1,0.442
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-06-03",50,2,2020,22.672,18.668,1.44,13,1,1,1,0.04
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-06-04",50,10,2020,1.884,16.944,1.1,13,1,1,1,0.2
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-06-05",52,18,2020,0,16.496,1.96,13,1,1,1,0.346
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-06-06",51,8,2020,7.664,19.124,1.576,13,1,1,1,0.157
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-06-07",52,23,2020,0.06,17.108,2.824,13,1,1,1,0.442
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-06-08",53,17,2020,0.484,16.36,4.172,13,1,1,1,0.321
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-06-09",52,9,2020,0.04,16.156,3.368,13,1,1,1,0.173
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-06-10",46,6,2020,0.016,16.952,3.144,13,1,1,1,0.13
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-06-11",41,11,2020,2.248,16.96,2.76,13,1,1,1,0.268
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-06-12",42,1,2020,10.736,18.212,6.028,13,1,1,1,0.024
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-06-13",46,11,2020,7.676,16.476,1.448,13,1,1,1,0.239
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-06-14",46,6,2020,0,19.232,2.568,13,1,1,1,0.13
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-06-15",53,18,2020,0,20.204,3.672,13,1,1,1,0.34
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-06-16",43,6,2020,8.924,19.936,2.048,13,1,1,1,0.14
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-06-17",50,18,2020,0.016,18.636,1.836,13,1,1,1,0.36
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-06-18",48,11,2020,0,18.82,1.516,13,1,1,1,0.229
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-06-19",52,13,2020,0,19.496,2.116,13,1,1,1,0.25
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-06-20",51,10,2020,0,21.096,3.14,13,1,1,1,0.196
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-06-21",52,13,2020,0,22.9,3.556,13,1,1,1,0.25
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-06-22",48,13,2020,0,23.232,4.784,13,1,1,1,0.271
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-06-23",53,12,2020,0,24.74,2.004,13,1,1,1,0.226
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-06-24",51,25,2020,0,23.916,1.368,13,1,1,1,0.49
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-06-25",32,9,2020,0,23.408,1.824,13,1,1,1,0.281
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-06-26",47,15,2020,0,23.48,2.22,13,1,1,1,0.319
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-06-27",53,14,2020,0,23.416,1.884,13,1,1,1,0.264
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-06-28",53,16,2020,0.84,24.148,1.132,13,1,1,1,0.302
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-06-29",47,9,2020,0.096,24.252,1.916,13,1,1,1,0.191
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2020-06-30",50,6,2020,0.02,24.584,2.016,13,1,1,1,0.12
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2020-12-16",14,2,2021,0.816,9.772,1.808,14,1,1,1,0.143
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2020-12-19",15,5,2021,19.548,11.156,2.472,14,1,1,1,0.333
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2020-12-22",18,2,2021,0.48,7.168,0.888,14,1,1,1,0.111
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2020-12-25",19,3,2021,0.056,4.572,5.732,14,1,1,1,0.158
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2020-12-26",27,7,2021,0,2.848,6.62,14,1,1,1,0.259
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2020-12-28",21,8,2021,1.228,4.988,2.416,14,1,1,1,0.381
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2020-12-29",27,3,2021,0.092,3.584,1.552,14,1,1,1,0.111
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-01-01",26,3,2021,0.008,3.516,2.796,14,1,1,1,0.115
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-01-03",22,6,2021,0.004,2.1,3.788,14,1,1,1,0.273
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-01-05",12,4,2021,0.052,0.264,2.652,14,1,1,1,0.333
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-01-06",20,6,2021,0,-0.14,2.544,14,1,1,1,0.3
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-01-07",24,5,2021,0.008,0.048,3.36,14,1,1,1,0.208
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-01-08",26,9,2021,0,1.512,4.724,14,1,1,1,0.346
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-01-09",38,16,2021,0.072,1.488,4.88,14,1,1,1,0.421
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-01-10",39,3,2021,0,0.444,5.032,14,1,1,1,0.077
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-01-11",23,2,2021,0,-0.112,4.372,14,1,1,1,0.087
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-01-12",31,8,2021,0,4.372,3.796,14,1,1,1,0.258
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-01-13",36,17,2021,0,9.604,4.176,14,1,1,1,0.472
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-01-14",42,8,2021,0.032,8.3,4.128,14,1,1,1,0.19
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-01-15",31,3,2021,0.096,5.9,4.872,14,1,1,1,0.097
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-01-16",30,1,2021,0.032,2.288,3.504,14,1,1,1,0.033
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-01-17",28,2,2021,0.056,4.744,3.012,14,1,1,1,0.071
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-01-18",29,3,2021,0.008,3.968,3.6,14,1,1,1,0.103
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-01-19",21,4,2021,0.616,1.844,0.984,14,1,1,1,0.19
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-01-24",28,14,2021,0.036,4.696,2.236,14,1,1,1,0.5
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-01-25",31,5,2021,0,3.612,2.996,14,1,1,1,0.161
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-01-26",26,10,2021,0.696,3.056,3.212,14,1,1,1,0.385
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-01-27",36,6,2021,0.196,4.796,0.98,14,1,1,1,0.167
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-01-28",39,7,2021,0.036,9.704,1.152,14,1,1,1,0.179
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-01-29",37,9,2021,0,11.424,2.896,14,1,1,1,0.243
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-01-31",33,2,2021,2.796,7.924,1.116,14,1,1,1,0.061
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-02-01",16,1,2021,0.108,9.104,1.348,14,1,1,1,0.062
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-02-05",17,2,2021,0.116,10.724,1.36,14,1,1,1,0.118
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-02-06",17,3,2021,8.532,10.612,1.964,14,1,1,1,0.176
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-02-07",20,14,2021,0.56,6.416,1.94,14,1,1,1,0.7
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-02-08",38,5,2021,1.404,4.724,1.244,14,1,1,1,0.132
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-02-09",43,6,2021,8.676,7.608,1.18,14,1,1,1,0.14
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-02-10",29,12,2021,0.016,7.608,2.052,14,1,1,1,0.414
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-02-11",45,16,2021,0,4.228,2.928,14,1,1,1,0.356
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-02-12",38,4,2021,4.964,2.688,1.872,14,1,1,1,0.105
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-02-13",43,8,2021,0,1.416,3.172,14,1,1,1,0.186
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","pre_breeding","M","2021-02-14",33,2,2021,0,0.536,1.46,14,1,1,1,0.061
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","incubation","M","2021-02-15",39,3,2021,1.316,4.02,1.3,14,1,1,1,0.077
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","incubation","M","2021-02-16",38,2,2021,2.372,6.564,0.844,14,1,1,1,0.053
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","incubation","M","2021-02-17",36,20,2021,0.368,8.416,0.832,14,1,1,1,0.556
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","incubation","M","2021-02-18",32,6,2021,4.56,7.22,1.536,14,1,1,1,0.188
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","incubation","M","2021-02-19",39,4,2021,0.464,9.476,1.428,14,1,1,1,0.103
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","incubation","M","2021-02-20",44,19,2021,0.1,10.024,3.132,14,1,1,1,0.432
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","incubation","M","2021-02-21",44,12,2021,0.452,10.98,3.264,14,1,1,1,0.273
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","incubation","M","2021-02-22",45,3,2021,5.404,10.528,2.184,14,1,1,1,0.067
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","incubation","M","2021-02-23",43,12,2021,0.116,11.172,1.404,14,1,1,1,0.279
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","incubation","M","2021-02-24",41,15,2021,0.148,9.508,1.432,14,1,1,1,0.366
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","incubation","M","2021-02-25",31,10,2021,0.096,8.412,1.264,14,1,1,1,0.323
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","incubation","M","2021-02-26",47,19,2021,0.032,10.072,2.38,14,1,1,1,0.404
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","incubation","M","2021-02-27",41,17,2021,0.016,9.716,5.548,14,1,1,1,0.415
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","incubation","M","2021-02-28",42,16,2021,0.024,8.7,1.744,14,1,1,1,0.381
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","incubation","M","2021-03-01",47,11,2021,0.016,7.86,1.336,14,1,1,1,0.234
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","incubation","M","2021-03-02",39,8,2021,0,7.328,1.552,14,1,1,1,0.205
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","incubation","M","2021-03-03",42,1,2021,0,7.224,0.648,14,1,1,1,0.024
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","incubation","M","2021-03-04",36,10,2021,0,8.468,1.084,14,1,1,1,0.278
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","incubation","M","2021-03-05",37,9,2021,0,9.068,3.452,14,1,1,1,0.243
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","incubation","M","2021-03-06",40,11,2021,2.732,7.884,1.968,14,1,1,1,0.275
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","incubation","M","2021-03-07",46,8,2021,1.504,8.428,0.924,14,1,1,1,0.174
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","incubation","M","2021-03-08",37,11,2021,0.004,8.324,3.364,14,1,1,1,0.297
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","incubation","M","2021-03-09",41,15,2021,0,8.132,4.208,14,1,1,1,0.366
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","incubation","M","2021-03-10",42,10,2021,0.024,8.28,1.816,14,1,1,1,0.238
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","incubation","M","2021-03-11",44,16,2021,0.144,10.14,1.028,14,1,1,1,0.364
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","incubation","M","2021-03-12",45,15,2021,0.004,9.404,2.732,14,1,1,1,0.333
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","incubation","M","2021-03-13",45,9,2021,0.028,8.516,2.084,14,1,1,1,0.2
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","incubation","M","2021-03-14",45,12,2021,0,8.716,3.848,14,1,1,1,0.267
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-03-15",40,8,2021,0.168,8.748,4.296,14,1,1,1,0.2
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-03-16",40,14,2021,0.008,8.416,4.464,14,1,1,1,0.35
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-03-17",46,14,2021,0.208,8.136,5.928,14,1,1,1,0.304
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-03-18",38,10,2021,0,5.324,6.008,14,1,1,1,0.263
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-03-19",47,9,2021,0,5.528,4.536,14,1,1,1,0.191
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-03-20",47,14,2021,0,5.344,6.256,14,1,1,1,0.298
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-03-21",40,7,2021,0,7.452,7.372,14,1,1,1,0.175
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-03-22",40,5,2021,0,8.44,7.624,14,1,1,1,0.125
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-03-23",42,19,2021,0,8.052,3.5,14,1,1,1,0.452
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-03-24",41,7,2021,0,9.76,1.372,14,1,1,1,0.171
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-03-25",50,20,2021,0,11.316,1.38,14,1,1,1,0.4
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-03-26",47,6,2021,1.504,9.144,1.588,14,1,1,1,0.128
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-03-27",51,22,2021,0,10.396,2.68,14,1,1,1,0.431
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-03-28",51,15,2021,0,10.06,1.376,14,1,1,1,0.294
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-03-29",48,15,2021,0,11.288,1.448,14,1,1,1,0.312
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-03-30",50,17,2021,0,13.02,1.22,14,1,1,1,0.34
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-03-31",47,10,2021,0,13.24,1.36,14,1,1,1,0.213
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-04-01",46,16,2021,0,12.012,1.52,14,1,1,1,0.348
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-04-02",45,13,2021,0.024,14.74,2.352,14,1,1,1,0.289
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-04-03",50,15,2021,0,12.844,6.04,14,1,1,1,0.3
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-04-04",44,20,2021,0,11.296,4.212,14,1,1,1,0.455
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-04-05",53,17,2021,0,12.5,1.616,14,1,1,1,0.321
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-04-06",50,2,2021,0,6.404,6.38,14,1,1,1,0.04
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-04-07",51,16,2021,0,5.032,4.584,14,1,1,1,0.314
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-04-08",49,18,2021,0,7.188,2.244,14,1,1,1,0.367
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-04-09",47,7,2021,0.064,8.92,2.824,14,1,1,1,0.149
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-04-10",46,5,2021,0.232,9.132,1.152,14,1,1,1,0.109
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-04-11",38,9,2021,19.36,9.36,1.812,14,1,1,1,0.237
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-04-12",52,17,2021,0.008,7.32,6.932,14,1,1,1,0.327
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-04-13",51,14,2021,0.024,8.796,5.292,14,1,1,1,0.275
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-04-14",51,17,2021,0,8.5,4.028,14,1,1,1,0.333
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-04-15",46,14,2021,0,8.148,4.688,14,1,1,1,0.304
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-04-16",45,11,2021,0.124,7.696,4.112,14,1,1,1,0.244
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-04-17",50,16,2021,0,9.308,4.632,14,1,1,1,0.32
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-04-18",48,12,2021,0,10.26,4.388,14,1,1,1,0.25
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-04-19",42,26,2021,0,11.468,3.028,14,1,1,1,0.619
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-04-20",48,17,2021,0.064,11.708,1.536,14,1,1,1,0.354
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-04-21",39,8,2021,2.1,10.608,1.416,14,1,1,1,0.205
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-04-22",52,13,2021,0.04,12.768,1.052,14,1,1,1,0.25
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-04-23",50,13,2021,0,14.456,1.676,14,1,1,1,0.26
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-04-24",53,17,2021,0,14.44,2.22,14,1,1,1,0.321
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-04-25",45,10,2021,0.008,13.752,1.384,14,1,1,1,0.222
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-04-26",49,9,2021,0.412,14.1,0.688,14,1,1,1,0.184
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-04-27",44,11,2021,4.764,14.152,1.316,14,1,1,1,0.25
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-04-28",34,10,2021,15.008,12,2.072,14,1,1,1,0.294
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-04-29",50,6,2021,7.008,13.36,0.8,14,1,1,1,0.12
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-04-30",52,12,2021,24.3,10.892,1.884,14,1,1,1,0.231
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-05-01",38,9,2021,11.172,9.396,2.236,14,1,1,1,0.237
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-05-02",52,20,2021,0.008,10.484,3.3,14,1,1,1,0.385
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-05-03",52,17,2021,0,12.168,2.48,14,1,1,1,0.327
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-05-04",52,12,2021,0.084,13.064,1.876,14,1,1,1,0.231
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-05-05",46,8,2021,0.076,13.176,2.128,14,1,1,1,0.174
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-05-06",39,8,2021,0.028,13.504,1.964,14,1,1,1,0.205
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-05-07",45,17,2021,0.096,15.316,2.392,14,1,1,1,0.378
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-05-08",51,24,2021,0,16.164,2.628,14,1,1,1,0.471
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-05-09",38,9,2021,12.016,17.332,3.116,14,1,1,1,0.237
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-05-10",30,6,2021,68.452,13.696,3.136,14,1,1,1,0.2
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-05-11",48,24,2021,4.312,12.776,2.26,14,1,1,1,0.5
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-05-12",51,9,2021,0.068,13.952,1.808,14,1,1,1,0.176
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-05-13",50,22,2021,0,13.832,1.7,14,1,1,1,0.44
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-05-14",49,10,2021,0.204,13.9,2.764,14,1,1,1,0.204
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-05-15",50,15,2021,2.936,11.852,1.1,14,1,1,1,0.3
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-05-16",49,8,2021,2.848,14.016,1.956,14,1,1,1,0.163
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-05-17",50,19,2021,0.08,13.588,2.516,14,1,1,1,0.38
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-05-18",45,6,2021,1.444,12.776,1.596,14,1,1,1,0.133
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-05-19",51,11,2021,0.156,13.888,3.472,14,1,1,1,0.216
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-05-20",49,10,2021,0,15.476,2.328,14,1,1,1,0.204
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-05-21",52,19,2021,10.004,14.1,1.964,14,1,1,1,0.365
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-05-22",51,7,2021,0,14.916,1.492,14,1,1,1,0.137
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-05-23",41,13,2021,0,15.04,2.148,14,1,1,1,0.317
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-05-24",49,22,2021,0.064,14.744,2.484,14,1,1,1,0.449
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-05-25",53,6,2021,0,14.496,2.7,14,1,1,1,0.113
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-05-26",51,11,2021,0.008,16.452,1.432,14,1,1,1,0.216
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-05-27",45,21,2021,0.028,18.072,2.768,14,1,1,1,0.467
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-05-28",50,20,2021,0,19.34,2.264,14,1,1,1,0.4
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-05-29",48,33,2021,0.124,19.952,2.58,14,1,1,1,0.688
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-05-30",53,31,2021,0.068,19.768,1.884,14,1,1,1,0.585
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-05-31",50,7,2021,0,18.676,2.248,14,1,1,1,0.14
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-06-01",51,14,2021,1.136,16.98,1.908,14,1,1,1,0.275
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-06-02",35,4,2021,0.9,17.108,1.348,14,1,1,1,0.114
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-06-03",47,15,2021,0,19.912,1.452,14,1,1,1,0.319
"2017_07_site15_M_5797__Z8 [FRP-BS14430]","rearing","M","2021-06-04",50,8,2021,6.8,18.428,1.212,14,1,1,1,0.16
