"id","breeding_period","sex","date","range_movement","nobs","year","rainfall","mean_temperature","wind","n_year_on_site","laying","hatching","breeding_success"
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-01-05",2706.91,34,2020,0,6.5,2.4,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-01-06",3645.59,37,2020,0,8.756,1.156,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-01-07",144.997,37,2020,0,8.422,3.6,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-01-08",1588.712,32,2020,0.011,6.522,1.089,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-01-09",1125.687,36,2020,5.456,7.756,2.256,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-01-10",3655.532,29,2020,0.522,8.189,3.189,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-01-11",3870.577,23,2020,0,6.056,1.778,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-01-12",573.822,35,2020,0.011,6.378,0.922,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-01-13",2757.18,38,2020,0,6.722,2.311,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-01-14",3264.102,37,2020,0,11.378,4.778,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-01-15",2251.386,38,2020,0.189,11.967,4.922,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-01-16",3203.088,25,2020,0,10.144,2.522,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-01-17",3155.423,20,2020,7.733,10.633,4.922,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-01-18",3791.478,27,2020,0,6.656,6.222,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-01-19",1694.913,31,2020,0,4.556,2.211,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-01-20",1496.907,20,2020,4.256,6.556,3.544,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-01-21",3318.276,10,2020,0.211,10.922,6.578,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-01-22",2413.019,13,2020,0,13.067,6.189,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-01-25",3919.875,10,2020,0.089,11.156,2.244,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-01-26",666.048,21,2020,12.456,9.022,2.544,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-01-27",336.262,20,2020,0,9.089,2.078,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-01-28",1434.379,21,2020,0,10.711,4.533,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-01-29",260.133,21,2020,0,8.933,4.2,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-01-30",3201.094,21,2020,0,8.322,0.789,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-01-31",3676.521,29,2020,0.011,10.556,0.867,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-02-01",3491.353,24,2020,0.222,10.944,1.967,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-02-02",3496.745,36,2020,0,11.722,1.256,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-02-03",243.958,39,2020,0,13.9,2.933,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-02-04",206.636,38,2020,0,11.078,9.867,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-02-05",2061.264,38,2020,0,8.2,7.667,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-02-06",299.852,26,2020,0,8.067,3.378,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-02-07",3945.65,37,2020,0,8.022,1.211,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-02-08",4134.374,43,2020,0,9.533,3.178,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-02-09",3973.278,46,2020,0,10.989,2.589,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-02-10",3957.104,46,2020,0,13.256,3.844,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-02-11",1658.272,46,2020,0,12.911,6.122,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-02-12",389.811,46,2020,0,8.889,5.267,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-02-13",3912.07,46,2020,0.189,8.956,2.011,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","pre_breeding","M","2020-02-14",67.335,45,2020,0.1,9.967,6.044,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","incubation","M","2020-02-15",3349.35,46,2020,0,8.6,1.678,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","incubation","M","2020-02-16",384.574,46,2020,0.1,12.022,3.767,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","incubation","M","2020-02-17",1808.13,45,2020,1.656,12.233,3.478,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","incubation","M","2020-02-18",3776.27,46,2020,0,10.256,8.7,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","incubation","M","2020-02-19",1331.614,47,2020,0,10.467,6.467,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","incubation","M","2020-02-20",1539.413,47,2020,0,8.722,2.011,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","incubation","M","2020-02-21",1802.885,47,2020,0,9.756,6.011,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","incubation","M","2020-02-22",202.439,44,2020,0.1,8.489,1.433,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","incubation","M","2020-02-23",253.856,46,2020,0,9.667,1.367,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","incubation","M","2020-02-24",456.378,45,2020,0.011,12.278,3.156,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","incubation","M","2020-02-25",323.172,48,2020,0,9.511,3.533,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","incubation","M","2020-02-26",331.549,46,2020,0,9.611,9.056,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","incubation","M","2020-02-27",358.358,44,2020,1.833,7.544,4.544,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","incubation","M","2020-02-28",3378.654,47,2020,0,9.711,4.989,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","incubation","M","2020-02-29",4652.609,49,2020,2.567,12.244,6.278,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","incubation","M","2020-03-01",3268.674,48,2020,2.656,10.811,1.289,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","incubation","M","2020-03-02",3619.129,46,2020,2.844,11.478,7.122,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","incubation","M","2020-03-03",3417.792,34,2020,0,8.356,7.844,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","incubation","M","2020-03-04",3251.772,40,2020,0,9.256,5,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","incubation","M","2020-03-05",1949.304,32,2020,4.278,11.267,5.211,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","incubation","M","2020-03-06",210.199,25,2020,0,9.289,7.878,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","incubation","M","2020-03-07",2086.078,47,2020,0,10.067,11.089,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","incubation","M","2020-03-08",259.17,50,2020,0,8.7,1.967,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","incubation","M","2020-03-09",50.871,45,2020,0,10.778,8.822,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","incubation","M","2020-03-10",2458.524,51,2020,0,11.811,6,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","incubation","M","2020-03-11",4176.654,51,2020,0,14.478,3.922,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","incubation","M","2020-03-12",3790.359,50,2020,0.1,12.544,2.878,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","incubation","M","2020-03-13",3839.759,51,2020,0,13.211,6.544,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","incubation","M","2020-03-14",59.583,53,2020,0,11.567,5.233,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","rearing","M","2020-03-15",161.371,51,2020,0,11.856,4.333,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","rearing","M","2020-03-16",3354.382,46,2020,0,12.889,4.156,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","rearing","M","2020-03-17",537.199,42,2020,0,12.522,1.222,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","rearing","M","2020-03-18",343.923,42,2020,0,11.189,1.222,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","rearing","M","2020-03-19",325.571,48,2020,0,11.933,1.689,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","rearing","M","2020-03-20",2171.083,50,2020,0.011,11.622,2.944,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","rearing","M","2020-03-21",2018.332,52,2020,0.011,11.144,1.833,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","rearing","M","2020-03-22",508.71,53,2020,0,11.389,1.711,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","rearing","M","2020-03-23",266.21,53,2020,0.044,11.133,2.189,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","rearing","M","2020-03-24",98.819,42,2020,0.011,8.244,2.978,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","rearing","M","2020-03-25",1242.208,48,2020,3.422,5.9,3.5,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","rearing","M","2020-03-26",343.953,54,2020,0.089,7.856,3.2,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","rearing","M","2020-03-27",3644.629,52,2020,0,10.011,1.233,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","rearing","M","2020-03-28",675.51,53,2020,0,11.156,1.933,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","rearing","M","2020-03-29",325.229,54,2020,0,10.922,3.522,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","rearing","M","2020-03-30",3796.387,55,2020,0,9.456,4.311,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","rearing","M","2020-03-31",475.868,57,2020,2.867,10.589,1.911,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","rearing","M","2020-04-01",190.396,53,2020,0,10.467,2.667,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","rearing","M","2020-04-02",1567.459,49,2020,0,8.889,2.089,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","rearing","M","2020-04-03",276.796,53,2020,0,9.989,2.367,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","rearing","M","2020-04-04",383.355,60,2020,0,10.689,2.733,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","rearing","M","2020-04-05",340.221,45,2020,0,12.133,2.611,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","rearing","M","2020-04-06",628.834,53,2020,0,12.133,3.278,6,1,1,1
"2019 13 site75 M 191437 C4 [FRP-BA11273]","rearing","M","2020-04-07",177.012,33,2020,0,13.2,2.844,6,1,1,1
